ChunkID,Seed,X,Y,Z,R,Theta,Type,Mass,Temperature,Luminosity,ColorR,ColorG,ColorB,Population,Region,Planets,IsMultiple,SystemName
0_0_0,524295730,48.80,0.31,21.99,48.80,0.36,M5V,0.320,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524295730
0_0_0,524295731,50.89,0.33,24.78,50.89,0.38,M5V,0.345,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524295731
0_0_0,524295732,48.98,0.33,31.58,48.98,0.39,K0III,1.003,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524295732
0_0_0,524295733,51.07,0.32,34.37,51.07,0.36,NS,1.290,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524295733
0_0_0,524295734,49.16,0.32,37.17,49.16,0.37,M5V,0.302,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524295734
0_0_0,524295735,51.25,0.34,43.97,51.25,0.38,M5V,0.328,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524295735
0_0_0,524295736,49.34,0.34,46.76,49.34,0.40,M5V,0.353,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524295736
0_0_0,524295737,51.42,0.33,49.56,51.43,0.37,K0III,1.035,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524295737
0_0_0,524295738,49.51,0.33,52.35,49.52,0.38,NS,1.327,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524295738
0_0_0,524295739,51.60,0.35,59.15,51.61,0.39,K5V,0.723,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,6,False,524295739
0_0_0,524295740,49.69,0.31,61.95,49.70,0.36,M5V,0.336,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524295740
0_0_0,524295741,51.78,0.34,64.74,51.78,0.37,M5V,0.241,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524295741
0_0_0,524295742,49.87,0.34,71.54,49.87,0.39,K0III,1.068,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524295742
0_0_0,524295743,51.96,0.36,74.33,51.96,0.40,NS,1.365,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524295743
0_0_0,524295744,50.05,0.32,77.13,50.05,0.37,K5V,0.742,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,4,False,524295744
0_0_0,524295745,48.14,0.32,83.93,48.14,0.38,M5V,0.344,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524295745
0_0_0,524295746,50.23,0.34,86.72,50.23,0.39,M5V,0.249,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524295746
0_0_0,524295747,48.32,0.31,89.52,48.32,0.36,K0III,1.100,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524295747
0_0_0,524295748,50.41,0.33,92.31,50.41,0.38,DA,0.601,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524295748
0_0_0,524295749,48.50,0.33,99.11,48.50,0.39,K5V,0.761,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,2,False,524295749
0_0_0,524295750,50.59,0.39,1.91,50.59,0.44,M5V,0.352,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,True,524295750
0_0_0,524295751,48.68,0.35,4.70,48.68,0.41,M5V,0.257,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524295751
0_0_0,524295752,50.77,0.37,11.50,50.77,0.42,K0III,1.132,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524295752
0_0_0,524295753,48.86,0.37,14.29,48.86,0.43,DA,0.617,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524295753
0_0_0,524295754,50.95,0.36,17.09,50.95,0.41,K5V,0.780,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,5,False,524295754
0_0_0,524295755,49.04,0.36,23.89,49.04,0.42,M5V,0.360,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524295755
0_0_0,524295756,51.13,0.38,26.68,51.13,0.43,M5V,0.265,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524295756
0_0_0,524295757,49.22,0.35,29.48,49.22,0.40,M5V,0.291,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524295757
0_0_0,524295758,51.31,0.37,32.27,51.31,0.41,DA,0.633,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524295758
0_0_0,524295759,49.40,0.37,39.07,49.40,0.43,G5V,1.141,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,5,False,524295759
0_0_0,524295760,51.49,0.39,41.87,51.49,0.44,M5V,0.248,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524295760
0_0_0,524295761,49.58,0.35,44.66,49.58,0.41,M5V,0.274,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524295761
0_0_0,524295762,51.67,0.38,51.46,51.67,0.42,M5V,0.299,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524295762
0_0_0,524295763,49.76,0.38,54.25,49.76,0.43,DA,0.650,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524295763
0_0_0,524295764,51.85,0.37,57.05,51.85,0.40,G5V,1.168,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,8,False,524295764
0_0_0,524295765,49.94,0.36,63.85,49.94,0.42,M5V,0.256,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524295765
0_0_0,524295766,48.03,0.36,66.64,48.03,0.43,M5V,0.282,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524295766
0_0_0,524295767,50.12,0.38,69.44,50.12,0.44,M5V,0.307,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524295767
0_0_0,524295768,48.21,0.35,72.23,48.21,0.41,DA,0.666,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524295768
0_0_0,524295769,50.30,0.37,79.03,50.30,0.42,G5V,1.195,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,6,False,524295769
0_0_0,524295770,48.38,0.37,81.82,48.39,0.43,M5V,0.264,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524295770
0_0_0,524295771,50.47,0.36,84.62,50.48,0.41,M5V,0.290,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524295771
0_0_0,524295772,48.56,0.35,91.42,48.57,0.42,M5V,0.315,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,True,524295772
0_0_0,524295773,50.65,0.38,94.21,50.66,0.43,K0III,1.364,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524295773
0_0_0,524295774,48.74,0.34,97.01,48.74,0.40,NS,1.150,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524295774
0_0_0,524295775,50.83,0.40,3.80,50.83,0.45,M5V,0.272,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524295775
0_0_0,524295776,48.92,0.40,6.60,48.92,0.46,M5V,0.298,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524295776
0_0_0,524295777,51.01,0.42,9.40,51.01,0.48,M5V,0.323,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524295777
0_0_0,524295778,49.10,0.38,12.19,49.10,0.45,K0III,1.396,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524295778
0_0_0,524295779,51.19,0.41,18.99,51.19,0.46,NS,1.188,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524295779
0_0_0,524295780,49.28,0.41,21.78,49.28,0.47,K5V,0.654,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,3,False,524295780
0_0_0,524295781,51.37,0.40,24.58,51.37,0.44,M5V,0.306,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524295781
0_0_0,524295782,49.46,0.39,31.38,49.46,0.46,M5V,0.331,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524295782
0_0_0,524295783,51.55,0.42,34.17,51.55,0.47,K0III,1.428,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524295783
0_0_0,524295784,49.64,0.41,36.97,49.64,0.48,NS,1.226,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524295784
0_0_0,524295785,51.73,0.41,43.76,51.73,0.45,K5V,0.673,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,6,False,524295785
0_0_0,524295786,49.82,0.40,46.56,49.82,0.46,M5V,0.314,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524295786
0_0_0,524295787,51.91,0.43,49.36,51.91,0.47,M5V,0.339,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524295787
0_0_0,524295788,50.00,0.39,52.15,50.00,0.45,K0III,0.980,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524295788
0_0_0,524295789,48.09,0.38,58.95,48.09,0.46,DA,0.541,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524295789
0_0_0,524295790,50.18,0.41,61.74,50.18,0.47,K5V,0.691,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,4,False,524295790
0_0_0,524295791,48.27,0.37,64.54,48.27,0.44,M5V,0.322,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524295791
0_0_0,524295792,50.36,0.40,71.34,50.36,0.45,M5V,0.348,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524295792
0_0_0,524295793,48.45,0.39,74.13,48.45,0.46,K0III,1.013,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524295793
0_0_0,524295794,50.54,0.42,76.93,50.54,0.48,DA,0.558,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524295794
0_0_0,524295795,48.63,0.38,83.72,48.63,0.45,K5V,0.710,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,2,False,524295795
0_0_0,524295796,50.72,0.41,86.52,50.72,0.46,M5V,0.330,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524295796
0_0_0,524295797,48.81,0.40,89.32,48.81,0.47,M5V,0.356,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524295797
0_0_0,524295798,50.90,0.39,92.11,50.90,0.44,M5V,0.261,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524295798
0_0_0,524295799,48.99,0.39,98.91,48.99,0.45,DA,0.574,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524295799
0_0_0,524295800,51.08,0.45,1.70,51.08,0.51,K5V,0.729,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,5,False,524295800
0_0_0,524295801,49.16,0.44,4.50,49.17,0.52,M5V,0.338,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,True,524295801
0_0_0,524295802,51.25,0.44,11.30,51.26,0.49,M5V,0.244,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524295802
0_0_0,524295803,49.34,0.43,14.09,49.35,0.50,M5V,0.269,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524295803
0_0_0,524295804,51.43,0.46,16.89,51.44,0.51,DA,0.590,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524295804
0_0_0,524295805,49.52,0.42,23.68,49.53,0.49,G5V,1.068,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,5,False,524295805
0_0_0,524295806,51.61,0.45,26.48,51.62,0.50,M5V,0.346,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524295806
0_0_0,524295807,49.70,0.44,29.28,49.71,0.51,M5V,0.252,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524295807
0_0_0,524295808,51.79,0.43,32.07,51.79,0.48,M5V,0.277,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524295808
0_0_0,524295809,49.88,0.43,38.87,49.88,0.49,DA,0.606,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524295809
0_0_0,524295810,51.97,0.46,41.66,51.97,0.50,G5V,1.095,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,8,False,524295810
0_0_0,524295811,50.06,0.45,44.46,50.06,0.52,M5V,0.354,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524295811
0_0_0,524295812,48.15,0.41,51.25,48.15,0.49,M5V,0.260,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524295812
0_0_0,524295813,50.24,0.44,54.05,50.24,0.50,M5V,0.285,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524295813
0_0_0,524295814,48.33,0.43,56.85,48.33,0.51,K0III,1.244,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524295814
0_0_0,524295815,50.42,0.42,63.64,50.42,0.48,NS,1.571,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524295815
0_0_0,524295816,48.51,0.42,66.44,48.51,0.49,M5V,0.242,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,True,524295816
0_0_0,524295817,50.60,0.45,69.23,50.60,0.51,M5V,0.268,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524295817
0_0_0,524295818,48.69,0.44,72.03,48.69,0.52,M5V,0.293,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524295818
0_0_0,524295819,50.78,0.43,78.83,50.78,0.49,K0III,1.276,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524295819
0_0_0,524295820,48.87,0.43,81.62,48.87,0.50,NS,1.609,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524295820
0_0_0,524295821,50.96,0.46,84.42,50.96,0.51,K5V,0.584,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,5,False,524295821
0_0_0,524295822,49.05,0.41,91.21,49.05,0.48,M5V,0.276,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524295822
0_0_0,524295823,51.14,0.44,94.01,51.14,0.50,M5V,0.302,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,True,524295823
0_0_0,524295824,49.23,0.44,96.81,49.23,0.51,K0III,1.309,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524295824
0_0_0,524295825,51.32,0.50,3.60,51.32,0.56,NS,1.646,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524295825
0_0_0,524295826,49.41,0.46,6.40,49.41,0.53,K5V,0.603,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,3,False,524295826
0_0_0,524295827,51.50,0.49,9.19,51.50,0.54,M5V,0.284,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524295827
0_0_0,524295828,49.59,0.48,15.99,49.59,0.56,M5V,0.310,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524295828
0_0_0,524295829,51.68,0.48,18.79,51.68,0.53,K0III,1.341,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524295829
0_0_0,524295830,49.77,0.47,21.58,49.77,0.54,DA,0.482,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524295830
0_0_0,524295831,51.86,0.50,24.38,51.86,0.55,K5V,0.622,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,6,False,524295831
0_0_0,524295832,49.95,0.46,31.17,49.95,0.52,M5V,0.292,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524295832
0_0_0,524295833,48.04,0.45,33.97,48.04,0.53,M5V,0.318,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524295833
0_0_0,524295834,50.12,0.48,36.77,50.13,0.55,K0III,1.373,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524295834
0_0_0,524295835,48.21,0.47,43.56,48.22,0.56,DA,0.498,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524295835
0_0_0,524295836,50.30,0.46,46.36,50.31,0.53,K5V,0.641,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,4,False,524295836
0_0_0,524295837,48.39,0.46,49.15,48.40,0.54,M5V,0.300,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524295837
0_0_0,524295838,50.48,0.49,55.95,50.49,0.55,M5V,0.326,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524295838
0_0_0,524295839,48.57,0.44,58.75,48.58,0.52,M5V,0.351,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524295839
0_0_0,524295840,50.66,0.47,61.54,50.67,0.54,DA,0.514,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524295840
0_0_0,524295841,48.75,0.47,64.34,48.75,0.55,K5V,0.659,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,2,False,524295841
0_0_0,524295842,50.84,0.50,71.13,50.84,0.56,M5V,0.308,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524295842
0_0_0,524295843,48.93,0.45,73.93,48.93,0.53,M5V,0.334,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524295843
0_0_0,524295844,51.02,0.48,76.73,51.02,0.54,M5V,0.359,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524295844
0_0_0,524295845,49.11,0.48,83.52,49.11,0.55,DA,0.530,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524295845
0_0_0,524295846,51.20,0.47,86.32,51.20,0.53,G5V,0.969,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,7,False,524295846
0_0_0,524295847,49.29,0.46,89.11,49.29,0.54,M5V,0.316,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524295847
0_0_0,524295848,51.38,0.49,95.91,51.38,0.55,M5V,0.342,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524295848
0_0_0,524295849,49.47,0.45,98.71,49.47,0.52,M5V,0.248,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524295849
0_0_0,524295850,51.56,0.52,1.50,51.56,0.57,DA,0.546,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524295850
0_0_0,524295851,49.65,0.51,4.30,49.65,0.59,G5V,0.996,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,5,False,524295851
0_0_0,524295852,51.74,0.54,11.09,51.74,0.60,M5V,0.324,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524295852
0_0_0,524295853,49.83,0.49,13.89,49.83,0.57,M5V,0.350,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524295853
0_0_0,524295854,51.92,0.53,16.68,51.92,0.58,M5V,0.256,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524295854
0_0_0,524295855,50.01,0.52,23.48,50.01,0.59,K0III,1.125,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524295855
0_0_0,524295856,48.10,0.47,26.28,48.10,0.56,NS,1.432,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524295856
0_0_0,524295857,50.19,0.50,29.07,50.19,0.58,M5V,0.332,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524295857
0_0_0,524295858,48.28,0.49,35.87,48.28,0.59,M5V,0.358,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524295858
0_0_0,524295859,50.37,0.53,38.66,50.37,0.60,M5V,0.264,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524295859
0_0_0,524295860,48.46,0.48,41.46,48.46,0.57,K0III,1.157,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524295860
0_0_0,524295861,50.55,0.51,44.26,50.55,0.58,NS,1.469,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524295861
0_0_0,524295862,48.64,0.50,51.05,48.64,0.59,M5V,0.340,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524295862
0_0_0,524295863,50.73,0.50,53.85,50.73,0.57,M5V,0.246,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524295863
0_0_0,524295864,48.82,0.49,56.64,48.82,0.58,M5V,0.272,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524295864
0_0_0,524295865,50.91,0.52,63.44,50.91,0.59,K0III,1.189,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524295865
0_0_0,524295866,49.00,0.48,66.24,49.00,0.56,NS,1.507,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524295866
0_0_0,524295867,51.08,0.51,69.03,51.09,0.57,K5V,0.813,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,5,True,524295867
0_0_0,524295868,49.17,0.50,75.83,49.18,0.58,M5V,0.254,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524295868
0_0_0,524295869,51.26,0.53,78.62,51.27,0.60,M5V,0.280,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524295869
0_0_0,524295870,49.35,0.49,81.42,49.36,0.57,K0III,1.222,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524295870
0_0_0,524295871,51.44,0.52,84.22,51.45,0.58,DA,0.662,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524295871
0_0_0,524295872,49.53,0.51,91.01,49.54,0.59,K5V,0.832,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,3,False,524295872
0_0_0,524295873,51.62,0.51,93.81,51.63,0.56,M5V,0.262,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524295873
0_0_0,524295874,49.71,0.50,96.60,49.72,0.57,M5V,0.288,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,True,524295874
0_0_0,524295875,51.80,0.57,3.40,51.80,0.63,K0III,1.254,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524295875
0_0_0,524295876,49.89,0.56,6.20,49.89,0.64,DA,0.678,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,True,524295876
0_0_0,524295877,51.98,0.55,8.99,51.98,0.61,K5V,0.571,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,6,False,524295877
0_0_0,524295878,50.07,0.54,15.79,50.07,0.62,M5V,0.270,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524295878
0_0_0,524295879,48.16,0.53,18.58,48.16,0.63,M5V,0.296,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524295879
0_0_0,524295880,50.25,0.53,21.38,50.25,0.61,M5V,0.322,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524295880
0_0_0,524295881,48.34,0.52,24.18,48.34,0.62,DA,0.694,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524295881
0_0_0,524295882,50.43,0.55,30.97,50.43,0.63,K5V,0.590,4200,0.4000,1.000,0.850,0.650,Bulge,Galactic Center,5,False,524295882
0_0_0,524295883,48.52,0.51,33.77,48.52,0.60,M5V,0.278,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524295883
0_0_0,524295884,50.61,0.54,36.56,50.61,0.61,M5V,0.304,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524295884
0_0_0,524295885,48.70,0.53,43.36,48.70,0.62,M5V,0.330,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524295885
0_0_0,524295886,50.79,0.56,46.16,50.79,0.64,DA,0.710,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524295886
0_0_0,524295887,48.88,0.52,48.95,48.88,0.61,G5V,0.869,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,4,False,524295887
0_0_0,524295888,50.97,0.55,55.75,50.97,0.62,M5V,0.286,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524295888
0_0_0,524295889,49.06,0.54,58.54,49.06,0.63,M5V,0.312,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,True,524295889
0_0_0,524295890,51.15,0.54,61.34,51.15,0.60,M5V,0.338,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524295890
0_0_0,524295891,49.24,0.53,64.14,49.24,0.61,DA,0.487,10000,0.0100,0.950,0.950,1.000,Bulge,Galactic Center,0,False,524295891
0_0_0,524295892,51.33,0.56,70.93,51.33,0.63,G5V,0.896,5500,1.0000,1.000,1.000,0.800,Bulge,Galactic Center,7,False,524295892
0_0_0,524295893,49.42,0.55,73.73,49.42,0.64,M5V,0.294,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524295893
0_0_0,524295894,51.51,0.55,76.52,51.51,0.61,M5V,0.320,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524295894
0_0_0,524295895,49.60,0.54,83.32,49.60,0.62,M5V,0.346,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524295895
0_0_0,524295896,51.69,0.57,86.11,51.69,0.63,K0III,1.005,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,True,524295896
0_0_0,524295897,49.78,0.53,88.91,49.78,0.60,NS,1.292,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,True,524295897
0_0_0,524295898,51.86,0.56,95.71,51.87,0.62,M5V,0.303,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,3,False,524295898
0_0_0,524295899,49.95,0.55,98.50,49.96,0.63,M5V,0.328,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,1,False,524295899
0_0_0,524295900,48.04,0.54,1.30,48.05,0.64,M5V,0.354,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524295900
0_0_0,524295901,50.13,0.57,4.09,50.14,0.65,K0III,1.038,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524295901
0_0_0,524295902,48.22,0.56,10.89,48.23,0.66,NS,1.330,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524295902
0_0_0,524295903,50.31,0.59,13.69,50.32,0.68,M5V,0.311,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524295903
0_0_0,524295904,48.40,0.55,16.48,48.41,0.65,M5V,0.336,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,0,False,524295904
0_0_0,524295905,50.49,0.58,23.28,50.50,0.66,M5V,0.242,3200,0.0400,1.000,0.600,0.400,Bulge,Galactic Center,2,False,524295905
0_0_0,524295906,48.58,0.57,26.07,48.59,0.67,K0III,1.070,3500,200.0000,1.000,0.400,0.200,Bulge,Galactic Center,0,False,524295906
0_0_0,524295907,50.67,0.57,28.87,50.68,0.64,NS,1.368,1000000,0.0010,0.700,0.700,1.000,Bulge,Galactic Center,0,False,524295907
